country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
USA,2006,2,short,4,8,31,4,2,2,4,6,8,17,31,67,106,159,219,365,603,1164,2280,4677,12438,9105,18230,15901,25724,24667,32752
USA,2006,2,short,4,9,13,1,0,0,2,3,4,7,10,14,26,31,48,86,157,297,534,974,2595,1748,4067,3399,6216,5709,9585
USA,2006,2,short,4,10,65,10,3,1,4,5,6,11,13,22,32,45,61,103,187,352,712,1598,5328,3287,8874,6979,14974,13423,25282
USA,2006,2,short,4,11,80,7,4,3,5,6,10,16,21,49,92,168,313,654,1252,2131,3353,5022,8599,7330,10804,9930,13614,13270,15898
USA,2006,2,short,4,12,76,6,2,3,3,8,11,24,48,103,160,218,269,363,501,772,1156,1854,4038,3050,5755,5110,7831,7582,9485
USA,2006,2,short,4,13,4,0,1,2,5,8,12,13,18,25,33,43,68,95,128,211,337,565,1256,877,1914,1600,2924,2619,4952
USA,2006,2,short,4,14,34,1,1,1,5,19,24,26,28,30,43,73,117,199,344,577,1031,1916,4774,3517,6958,6163,9518,8981,13089
USA,2006,2,short,4,15,5244,40,11,7,9,9,9,9,9,10,14,13,19,21,18,18,24,30,58,48,74,66,100,85,203
USA,2006,2,short,4,16,348,118,54,60,251,296,289,280,342,404,430,391,336,318,340,466,731,1275,2961,2149,4373,3773,6303,5883,9094
USA,2007,2,short,4,0,6356,265,124,135,349,479,570,726,1061,1670,2585,3746,5346,8219,12780,20146,32989,56107,139233,100091,208164,176918,307472,287686,439232
USA,2007,2,short,4,1,182,12,3,3,7,14,28,44,70,102,136,174,198,247,366,561,890,1464,2957,2401,3938,3542,5196,5042,6220
USA,2007,2,short,4,2,35,27,26,25,28,41,63,127,248,480,879,1416,2225,3461,5159,7093,9409,11917,15343,14401,17001,16591,18306,18375,17846
USA,2007,2,short,4,3,25,5,2,1,3,4,6,6,10,14,18,23,29,43,59,95,130,219,562,384,876,728,1345,1285,1745
USA,2007,2,short,4,4,53,8,4,4,8,14,23,31,45,74,105,191,294,459,650,1032,1600,2433,4781,3837,6444,5788,8529,7954,12359
USA,2007,2,short,4,5,0,0,0,1,2,5,9,10,13,30,40,39,48,69,124,340,999,2850,12166,7240,20841,16709,33975,31214,52355
USA,2007,2,short,4,6,101,16,10,11,14,18,17,27,32,45,69,109,164,236,405,807,1884,4177,12722,8772,19679,16787,28870,27512,37917
USA,2007,2,short,4,7,96,12,5,6,11,27,44,69,121,220,387,618,948,1569,2546,4386,8028,15744,49325,32359,79203,64703,125288,115375,191299
USA,2007,2,short,4,8,28,4,2,3,3,5,9,17,32,61,106,157,211,333,601,1089,2176,4479,12292,8954,18169,15926,25300,24424,31133
USA,2007,2,short,4,9,14,1,0,0,2,2,4,6,11,16,22,32,48,82,146,288,520,908,2472,1693,3844,3093,6231,5552,10753
USA,2007,2,short,4,10,55,9,3,3,3,4,7,9,13,19,30,42,60,94,168,326,667,1381,4904,3034,8198,6446,13765,12121,24714
USA,2007,2,short,4,11,75,8,4,4,5,7,10,15,22,43,87,167,303,642,1220,2111,3391,5092,8726,7355,11140,10253,13959,13591,16410
USA,2007,2,short,4,12,70,8,1,3,4,8,13,22,50,96,165,223,274,359,496,756,1153,1770,3877,2951,5506,4887,7474,7248,8980
USA,2007,2,short,4,13,4,1,0,2,3,8,11,13,16,22,31,44,58,92,143,199,331,527,1243,910,1830,1507,2858,2616,4476
USA,2007,2,short,4,14,43,2,1,1,6,16,23,28,33,30,48,73,120,187,349,599,1058,1854,4723,3518,6845,5972,9618,8894,14440
USA,2007,2,short,4,15,5183,40,11,9,8,8,9,9,11,13,12,18,17,19,16,17,22,40,54,51,60,55,79,74,113
USA,2007,2,short,4,16,392,111,50,59,241,297,295,292,333,405,449,421,349,327,333,447,730,1253,3086,2231,4591,3934,6679,6410,8473
USA,2008,2,short,4,0,6145,258,113,125,320,457,557,711,1031,1667,2601,3757,5285,8192,12711,20192,33024,55919,140962,100605,212144,179410,315697,295268,451962
USA,2008,2,short,4,1,185,12,2,3,7,14,23,42,61,95,126,171,206,264,379,568,946,1517,3019,2439,4042,3651,5280,5068,6699
USA,2008,2,short,4,2,29,27,28,22,27,39,67,122,244,463,857,1404,2144,3351,5081,6985,9254,11718,15343,14386,17031,16675,18154,17980,19317
USA,2008,2,short,4,3,19,5,2,2,3,3,6,8,11,13,17,23,32,41,59,87,140,219,557,383,864,716,1331,1211,2134
USA,2008,2,short,4,4,62,9,5,5,7,15,23,33,46,73,112,173,286,451,668,1038,1530,2324,4740,3762,6464,5742,8750,8241,12148
USA,2008,2,short,4,5,1,0,1,0,2,4,7,9,16,28,36,48,49,70,139,391,1141,3300,14064,8380,24089,19166,39662,36691,59483
USA,2008,2,short,4,6,101,16,9,12,14,18,20,23,29,52,75,109,163,257,400,855,1957,4399,13612,9449,20956,17707,31234,30009,39401
USA,2008,2,short,4,7,94,12,5,6,11,22,44,72,118,232,401,641,932,1580,2469,4282,7857,15182,48566,31542,78594,63989,124796,114692,192191
USA,2008,2,short,4,8,37,5,2,3,3,5,10,15,31,60,104,146,215,321,572,1067,2152,4304,11842,8483,17767,15472,25028,23743,33600
USA,2008,2,short,4,9,6,1,0,0,2,3,4,7,11,15,23,31,46,79,133,251,451,824,2288,1549,3593,2901,5782,5324,8839
USA,2008,2,short,4,10,67,12,2,3,3,5,7,11,15,23,38,55,70,113,182,356,691,1453,5031,3092,8451,6581,14368,12752,25145
USA,2008,2,short,4,11,58,9,3,5,5,8,11,14,21,48,97,180,311,680,1313,2290,3663,5416,9353,7861,11986,10946,15275,14871,17976
USA,2008,2,short,4,12,71,7,3,3,4,8,13,29,49,104,168,230,285,365,500,736,1149,1754,3821,2903,5440,4734,7674,7446,9198
USA,2008,2,short,4,13,6,0,1,1,4,8,10,13,18,21,33,40,59,89,134,200,325,524,1214,859,1841,1559,2733,2466,4515
USA,2008,2,short,4,14,46,1,1,1,5,17,24,28,29,31,41,70,113,199,333,596,1008,1713,4309,3184,6294,5462,8926,8381,12559
USA,2008,2,short,4,15,4963,36,10,9,8,10,9,8,9,10,13,18,21,20,16,18,24,29,56,46,73,64,101,112,27
USA,2008,2,short,4,16,401,106,42,50,214,277,280,276,322,399,459,417,352,312,334,471,737,1242,3145,2288,4658,4044,6601,6282,8729
USA,2009,2,short,4,0,5890,246,114,127,310,455,578,740,1044,1643,2602,3806,5282,7944,12297,19457,31805,53304,132972,95912,198415,168047,293329,274277,420103
USA,2009,2,short,4,1,168,10,4,5,6,11,24,38,58,88,122,164,209,256,375,558,888,1458,2882,2357,3807,3409,5051,4955,5690
USA,2009,2,short,4,2,33,26,24,22,27,38,68,129,246,466,864,1423,2133,3300,4894,6885,9101,11435,15023,14224,16434,16000,17790,17846,17413
USA,2009,2,short,4,3,22,4,2,2,3,4,6,8,10,17,19,23,29,39,55,81,115,207,524,349,832,673,1332,1204,2186
USA,2009,2,short,4,4,45,8,4,6,9,16,24,31,46,69,112,179,280,419,622,942,1479,2226,4498,3607,6071,5346,8334,7940,10959
USA,2009,2,short,4,5,0,1,1,1,1,5,7,8,16,22,36,47,50,69,147,391,1196,3229,13810,8344,23464,18712,38314,35223,58879
USA,2009,2,short,4,6,80,18,9,12,14,19,20,25,34,49,69,108,163,255,397,797,1844,4160,12838,8887,19814,16840,29108,27674,38645
USA,2009,2,short,4,7,92,10,6,5,11,24,39,71,120,223,378,607,920,1490,2379,4063,7437,14246,45058,29565,72417,59110,114006,104614,176502
USA,2009,2,short,4,8,31,3,1,2,2,6,9,15,29,57,104,145,195,316,512,1025,2049,3995,10963,7981,16228,14151,22721,21797,28873
USA,2009,2,short,4,9,12,0,0,1,1,2,4,8,10,17,24,32,40,73,133,226,441,774,2125,1470,3283,2691,5133,4562,8930
USA,2009,2,short,4,10,69,13,5,7,7,12,20,20,22,36,51,73,85,118,187,329,636,1265,4164,2608,6912,5421,11573,10395,19416
USA,2009,2,short,4,11,57,10,5,4,6,9,14,17,27,46,105,200,333,648,1268,2187,3469,5199,8924,7473,11486,10446,14738,14257,17940
USA,2009,2,short,4,12,42,4,2,2,3,8,16,26,51,104,171,238,293,366,498,748,1126,1671,3680,2823,5192,4653,6880,6552,9062
USA,2009,2,short,4,13,4,1,1,1,1,7,10,12,17,23,32,46,57,82,127,198,301,477,1139,817,1708,1394,2688,2431,4399
USA,2009,2,short,4,14,27,2,1,1,7,22,28,31,35,35,51,72,109,188,334,566,1009,1721,4214,3136,6120,5196,9007,8432,12829
USA,2009,2,short,4,15,4855,35,10,8,10,9,10,8,9,9,12,14,20,20,21,15,18,26,55,46,70,69,74,69,106
USA,2009,2,short,4,16,352,102,40,49,202,262,280,292,314,383,452,436,364,305,348,446,695,1214,3075,2224,4579,3938,6580,6325,8273
USA,2010,2,short,4,0,5627,234,101,121,283,445,556,722,1031,1540,2501,3743,5216,7752,12153,19137,31460,52896,134081,95516,201389,169858,299397,280067,426567
USA,2010,2,short,4,1,159,10,4,3,5,10,19,33,48,72,108,154,212,243,349,546,877,1390,2800,2292,3685,3273,4965,4808,5997
USA,2010,2,short,4,2,29,24,23,26,25,37,66,125,231,437,832,1422,2107,3213,4858,6794,9017,11486,15071,14164,16655,16265,17868,17876,17816
USA,2010,2,short,4,3,23,4,2,2,2,4,7,7,10,13,16,23,29,37,54,81,123,207,530,348,847,671,1394,1289,2083
USA,2010,2,short,4,4,44,9,5,5,8,16,25,33,48,73,108,173,266,411,611,927,1395,2188,4489,3491,6229,5476,8567,8153,11292
USA,2010,2,short,4,5,1,1,0,1,2,4,9,11,14,22,36,46,52,79,165,425,1301,3572,15420,9203,26270,20980,42714,39652,62858
USA,2010,2,short,4,6,86,14,9,10,13,18,18,21,34,45,70,111,159,251,428,818,1947,4255,13367,9201,20637,17501,30385,28836,40576
USA,2010,2,short,4,7,71,9,4,6,10,20,37,69,119,213,389,604,904,1432,2317,3885,7173,13680,44259,28581,71620,57877,114341,104845,176812
USA,2010,2,short,4,8,35,3,2,2,3,5,8,17,28,58,90,142,190,305,519,1003,1987,3906,10879,7810,16236,14097,22883,21964,28932
USA,2010,2,short,4,9,12,0,0,0,2,2,3,8,11,15,25,31,44,75,123,218,414,757,2048,1398,3183,2602,4992,4564,7804
USA,2010,2,short,4,10,50,7,3,2,2,6,7,10,13,21,31,45,64,100,167,308,591,1216,4022,2523,6638,5206,11090,9815,19473
USA,2010,2,short,4,11,71,10,3,5,5,8,10,15,25,43,99,191,327,608,1235,2163,3494,5120,8912,7460,11448,10516,14345,13851,17590
USA,2010,2,short,4,12,45,5,2,2,4,7,15,27,52,92,174,240,290,378,506,737,1105,1672,3647,2764,5188,4560,7141,6880,8858
USA,2010,2,short,4,13,4,1,1,2,3,6,9,13,16,21,27,42,56,86,125,190,293,448,1104,792,1650,1327,2653,2404,4291
USA,2010,2,short,4,14,29,1,1,1,6,16,25,29,32,34,45,73,114,186,328,580,987,1710,4284,3157,6250,5376,8966,8353,12998
USA,2010,2,short,4,15,4617,40,9,7,7,8,8,9,10,10,13,15,20,20,18,19,23,28,54,41,76,71,90,78,176
USA,2010,2,short,4,16,352,97,36,47,187,278,290,296,340,372,438,432,383,328,348,443,731,1261,3196,2289,4777,4060,7004,6699,9009
USA,2011,2,short,4,0,5517,233,108,114,282,440,558,760,1027,1565,2512,3777,5284,7749,12028,18922,31190,53005,134927,95262,201956,169884,303861,284486,430046
USA,2011,2,short,4,1,131,11,5,3,5,11,17,32,48,72,107,153,207,258,362,535,891,1343,2935,2396,3844,3454,5082,4921,6133
USA,2011,2,short,4,2,27,26,22,19,27,40,62,122,235,434,809,1398,2101,3165,4740,6647,8862,11287,14951,13930,16675,16276,17944,18052,17237
USA,2011,2,short,4,3,22,3,3,2,3,3,5,9,9,13,20,24,30,39,56,84,132,200,527,349,828,660,1362,1225,2255
USA,2011,2,short,4,4,33,8,4,5,8,14,24,35,48,77,122,184,289,437,652,955,1470,2249,4500,3523,6150,5358,8667,8188,11782
USA,2011,2,short,4,5,1,1,0,1,2,6,7,10,13,22,41,49,57,88,176,471,1447,4007,17152,10140,29003,22921,48326,45100,69334
USA,2011,2,short,4,6,69,14,9,9,14,17,21,23,30,46,68,108,165,246,445,812,1966,4349,13419,9156,20623,17349,31027,29641,40049
USA,2011,2,short,4,7,79,11,6,5,9,21,39,73,123,212,374,595,908,1418,2245,3807,6865,13343,43316,27778,69575,56248,111921,102551,172950
USA,2011,2,short,4,8,32,2,2,2,3,5,8,16,29,51,91,132,190,310,508,952,1979,3900,10516,7467,15669,13647,22091,21028,29018
USA,2011,2,short,4,9,13,0,0,0,2,2,4,7,10,17,25,31,42,72,121,212,396,701,1957,1319,3033,2451,4885,4385,8147
USA,2011,2,short,4,10,55,10,4,3,3,7,11,12,15,26,34,51,73,111,183,324,608,1256,4198,2565,6956,5427,11812,10472,20534
USA,2011,2,short,4,11,72,7,3,5,5,7,9,15,23,43,99,200,339,612,1241,2166,3529,5365,9340,7759,12011,10965,15336,14943,17891
USA,2011,2,short,4,12,39,4,2,2,3,7,15,29,51,98,185,264,317,382,499,745,1089,1667,3630,2727,5154,4565,7028,6730,8971
USA,2011,2,short,4,13,3,1,1,1,3,5,7,12,15,20,29,42,58,86,121,184,305,477,1125,793,1686,1376,2671,2400,4437
USA,2011,2,short,4,14,24,1,0,1,4,17,24,28,31,33,39,69,100,180,300,544,913,1562,3942,2916,5677,4880,8207,7789,10933
USA,2011,2,short,4,15,4552,33,8,9,8,8,8,10,9,9,13,17,23,18,19,19,20,27,56,49,69,65,81,90,24
USA,2011,2,short,4,16,365,101,37,45,184,270,296,327,338,392,456,462,385,328,361,466,717,1271,3364,2395,5002,4241,7421,6971,10352
USA,2012,2,short,4,0,5465,232,101,114,274,442,571,745,1020,1537,2470,3753,5355,7693,11779,18612,30748,52349,133253,93536,198407,166864,300056,279987,429123
USA,2012,2,short,4,1,136,12,2,2,5,9,17,26,41,68,102,144,205,261,353,547,860,1372,2726,2209,3575,3226,4700,4550,5665
USA,2012,2,short,4,2,28,29,22,23,26,39,64,125,228,426,795,1383,2115,3120,4629,6572,8785,11176,14759,13848,16253,15825,17630,17581,17946
USA,2012,2,short,4,3,17,4,2,2,3,4,5,7,10,14,17,23,35,39,61,84,134,212,516,338,809,665,1273,1179,1880
USA,2012,2,short,4,4,39,7,3,4,9,15,25,35,49,75,118,177,282,425,634,936,1423,2186,4477,3460,6144,5448,8387,7876,11677
USA,2012,2,short,4,5,1,1,0,0,1,7,11,13,17,24,39,51,59,89,188,508,1574,4307,18224,10814,30379,24070,50712,46857,75498
USA,2012,2,short,4,6,77,15,9,9,13,20,22,21,33,47,69,110,167,261,425,805,1941,4234,13033,8855,19887,16807,29810,28182,40280
USA,2012,2,short,4,7,78,10,4,5,10,20,38,66,126,210,376,592,918,1422,2203,3678,6748,12965,42393,26900,67809,54733,109948,100815,168687
USA,2012,2,short,4,8,27,3,2,3,3,4,8,15,26,50,93,136,188,291,487,936,1873,3736,10341,7288,15349,13397,21641,20718,27580
USA,2012,2,short,4,9,15,0,0,0,1,3,5,7,13,17,24,31,43,72,119,203,388,700,1932,1301,2967,2388,4833,4358,7893
USA,2012,2,short,4,10,46,6,2,2,2,3,6,9,13,20,30,43,70,98,162,296,575,1179,3891,2413,6316,4907,10859,9580,19084
USA,2012,2,short,4,11,70,9,4,4,4,6,11,15,23,47,94,199,353,615,1211,2154,3434,5234,9146,7595,11692,10673,14976,14392,18735
USA,2012,2,short,4,12,35,4,2,3,3,7,16,30,49,100,179,263,325,386,504,725,1098,1637,3490,2603,4946,4320,6964,6813,7940
USA,2012,2,short,4,13,3,1,0,2,2,7,9,13,16,17,28,41,60,80,122,179,279,485,1081,760,1608,1322,2529,2287,4086
USA,2012,2,short,4,14,23,1,0,0,5,15,24,29,33,34,45,73,105,176,299,519,879,1574,3846,2788,5583,4800,8106,7540,11747
USA,2012,2,short,4,15,4512,33,10,9,9,9,7,8,9,9,11,15,20,21,16,19,21,28,49,36,72,71,76,59,186
USA,2012,2,short,4,16,358,99,37,45,179,275,303,325,334,377,452,472,412,336,367,450,737,1322,3348,2330,5017,4212,7610,7201,10238
USA,2013,2,short,4,0,5362,224,104,121,263,441,567,752,1045,1546,2455,3780,5417,7706,11734,18609,30529,52339,132716,92617,197130,165601,298457,278322,427195
USA,2013,2,short,4,1,118,10,3,2,4,9,16,25,42,62,96,151,213,275,371,535,898,1368,2744,2184,3643,3259,4876,4637,6408
USA,2013,2,short,4,2,31,24,22,23,27,36,61,121,229,432,775,1347,2082,3062,4503,6464,8609,11018,14362,13359,15972,15601,17163,17295,16318
USA,2013,2,short,4,3,20,3,1,1,3,4,4,8,9,11,18,22,27,40,56,86,130,201,484,334,725,563,1248,1188,1630
USA,2013,2,short,4,4,40,9,4,4,7,16,23,34,54,75,128,189,288,431,630,929,1440,2188,4389,3421,5944,5307,7994,7419,11671
USA,2013,2,short,4,5,1,0,1,1,2,5,10,15,17,24,37,51,68,96,184,518,1619,4427,18881,11059,31447,24859,52621,48827,76876
USA,2013,2,short,4,6,76,15,10,11,11,17,19,25,35,47,80,112,166,268,436,847,1908,4296,13209,8958,20038,16809,30415,28832,40542
USA,2013,2,short,4,7,72,10,4,4,10,20,38,67,117,214,368,614,924,1395,2211,3692,6582,12966,41570,26210,66244,53585,106925,97462,167430
USA,2013,2,short,4,8,26,2,2,2,3,4,8,15,25,49,79,134,191,284,486,880,1833,3670,9993,7018,14771,12790,21136,20164,27351
USA,2013,2,short,4,9,10,0,0,0,2,2,5,7,14,18,24,32,45,70,120,200,374,658,1858,1251,2832,2250,4700,4185,7994
USA,2013,2,short,4,10,44,9,3,3,3,5,8,12,18,25,34,53,82,125,193,328,622,1260,4258,2609,6908,5473,11521,10241,19709
USA,2013,2,short,4,11,74,9,4,6,5,7,10,14,27,43,99,207,372,625,1213,2202,3492,5307,9254,7701,11749,10656,15259,14690,18895
USA,2013,2,short,4,12,36,3,2,2,3,7,17,32,58,94,175,268,331,396,523,730,1073,1626,3539,2666,4942,4322,6934,6689,8500
USA,2013,2,short,4,13,4,1,0,2,2,6,8,12,12,19,29,36,59,81,126,184,284,462,994,708,1453,1192,2289,2106,3457
USA,2013,2,short,4,14,21,1,1,0,5,15,27,32,33,38,48,74,110,178,306,550,922,1559,3779,2751,5430,4680,7842,7422,10526
USA,2013,2,short,4,15,4438,36,9,9,7,6,9,9,9,10,14,16,22,21,20,18,22,33,53,43,68,55,111,97,198
USA,2013,2,short,4,16,352,92,37,49,169,281,304,324,346,386,448,474,437,361,356,445,722,1300,3350,2345,4964,4199,7422,7068,9690
USA,2014,2,short,4,0,5341,213,100,111,268,442,583,765,1085,1595,2441,3829,5539,7803,11536,18461,30127,51812,129120,88913,191698,161518,288410,267723,419134
USA,2014,2,short,4,1,138,11,4,3,4,10,16,27,44,61,93,150,226,283,372,543,844,1321,2554,2014,3395,3133,4235,4042,5459
USA,2014,2,short,4,2,34,22,22,19,27,35,64,117,236,418,761,1341,2098,3040,4399,6311,8571,11008,14226,13094,15987,15646,17079,17171,16500
USA,2014,2,short,4,3,24,3,1,2,3,4,5,7,10,14,17,21,32,44,61,88,129,207,492,346,719,590,1130,1045,1669
USA,2014,2,short,4,4,42,8,5,4,8,18,22,35,58,82,127,192,285,435,635,934,1423,2200,4296,3219,5972,5242,8311,7798,11558
USA,2014,2,short,4,5,1,0,1,2,2,5,12,15,19,25,39,56,65,94,180,503,1462,4172,17546,10067,29187,23060,48818,44661,75087
USA,2014,2,short,4,6,63,14,7,9,14,19,21,26,34,48,74,110,173,272,450,897,2054,4717,14286,9414,21869,18257,33444,31385,46452
USA,2014,2,short,4,7,78,10,3,5,11,21,36,70,123,225,369,632,943,1422,2164,3628,6434,12655,39910,24960,63177,51068,101982,92689,160706
USA,2014,2,short,4,8,22,2,3,2,3,4,9,15,26,48,82,132,193,294,483,896,1820,3686,10116,6966,15020,13013,21450,20388,28160
USA,2014,2,short,4,9,8,0,0,1,1,2,3,7,12,17,25,30,46,73,116,209,361,629,1726,1133,2649,2134,4299,3819,7334
USA,2014,2,short,4,10,65,9,3,2,3,5,10,16,20,31,46,69,95,135,197,328,594,1159,3619,2229,5783,4563,9692,8670,16151
USA,2014,2,short,4,11,65,9,4,5,5,8,11,15,25,48,91,209,381,631,1142,2151,3398,5117,8846,7199,11410,10475,14409,13807,18210
USA,2014,2,short,4,12,39,3,2,1,4,7,17,33,59,106,175,272,354,421,518,751,1070,1614,3401,2542,4738,4158,6598,6338,8240
USA,2014,2,short,4,13,5,0,0,1,2,5,9,11,15,20,32,36,56,83,116,180,267,437,927,663,1339,1128,2014,1742,3729
USA,2014,2,short,4,14,24,2,0,0,4,16,22,31,36,38,49,69,109,183,320,544,923,1600,3737,2712,5334,4623,7611,7199,10218
USA,2014,2,short,4,15,4387,27,11,7,9,8,8,9,8,11,16,18,24,22,17,16,22,30,46,34,66,54,105,99,144
USA,2014,2,short,4,16,347,92,34,47,169,275,319,331,359,402,445,491,458,371,367,484,755,1260,3390,2321,5054,4374,7232,6870,9517
USA,2015,2,short,4,0,5378,216,102,122,291,467,610,837,1105,1596,2438,3832,5592,7842,11586,18614,30300,52165,132183,90691,194663,162960,294965,274239,427081
USA,2015,2,short,4,1,142,12,4,3,4,10,14,25,41,64,93,146,211,278,375,542,851,1283,2655,2109,3477,3185,4402,4212,5613
USA,2015,2,short,4,2,26,24,22,22,25,34,60,124,224,416,726,1309,2108,2978,4327,6248,8387,10763,14215,13063,15950,15591,17084,17054,17272
USA,2015,2,short,4,3,16,4,2,2,3,4,5,8,11,13,18,24,30,39,61,81,124,193,466,314,695,552,1145,1080,1556
USA,2015,2,short,4,4,45,8,4,5,8,15,23,38,55,80,139,197,300,453,644,961,1454,2228,4408,3376,5961,5163,8485,7802,12841
USA,2015,2,short,4,5,1,1,0,1,2,6,15,19,25,26,42,55,68,94,164,437,1258,3518,15468,8764,25563,19932,43376,39723,66666
USA,2015,2,short,4,6,84,17,8,12,13,19,23,26,36,48,73,114,175,272,475,996,2300,5330,16823,10851,25816,21483,39527,37247,54062
USA,2015,2,short,4,7,76,10,4,6,11,21,44,76,125,222,377,625,963,1466,2205,3719,6465,12758,40630,25283,63740,51354,102925,93761,161341
USA,2015,2,short,4,8,20,2,2,2,3,4,8,15,31,49,85,137,197,302,479,925,1854,3790,10649,7245,15775,13227,23835,22665,31294
USA,2015,2,short,4,9,13,0,0,0,1,2,4,7,12,16,24,33,48,73,123,203,343,654,1675,1107,2530,2086,3935,3523,6558
USA,2015,2,short,4,10,49,7,2,2,3,4,7,9,12,20,32,50,78,120,195,343,624,1228,4024,2456,6384,5039,10638,9462,18139
USA,2015,2,short,4,11,66,7,5,6,5,8,11,14,22,47,90,210,401,653,1155,2196,3534,5326,9431,7702,12035,10955,15452,14860,19222
USA,2015,2,short,4,12,43,4,2,3,3,6,20,39,66,113,185,277,352,436,541,753,1093,1667,3435,2540,4784,4176,6710,6409,8626
USA,2015,2,short,4,13,4,1,0,1,2,6,7,12,13,19,27,40,53,82,118,189,278,442,963,681,1387,1140,2170,1972,3427
USA,2015,2,short,4,14,27,1,1,1,5,14,24,31,36,40,52,82,111,188,334,535,964,1619,3762,2703,5356,4646,7604,7144,10537
USA,2015,2,short,4,15,4386,31,8,7,9,8,8,10,10,12,13,20,26,23,18,19,17,25,52,36,76,63,116,106,177
USA,2015,2,short,4,16,380,88,39,50,194,305,338,385,387,412,462,512,471,385,373,467,753,1340,3527,2460,5134,4368,7560,7217,9749
USA,2016,2,short,4,0,5333,229,111,124,300,503,671,907,1199,1623,2447,3844,5638,7941,11573,18393,29688,50882,128682,88421,187348,156257,281734,261580,413926
USA,2016,2,short,4,1,139,13,5,3,5,9,16,26,38,63,85,139,200,275,361,542,810,1277,2404,1892,3149,2829,4119,3993,4946
USA,2016,2,short,4,2,32,27,21,21,24,30,60,127,238,407,738,1272,2069,3000,4247,6018,8264,10649,13985,13045,15355,14951,16583,16505,17094
USA,2016,2,short,4,3,21,5,2,2,2,3,6,8,11,12,17,24,32,41,60,86,129,196,453,323,643,538,961,874,1535
USA,2016,2,short,4,4,53,9,4,4,8,16,23,37,58,88,128,207,298,460,658,961,1401,2179,4435,3304,6084,5247,8625,7992,12773
USA,2016,2,short,4,5,1,0,1,1,1,8,16,24,23,30,41,57,70,96,170,429,1163,3322,14393,8088,23581,18316,39563,36152,61935
USA,2016,2,short,4,6,71,14,10,11,14,17,21,27,34,51,76,111,178,292,499,1058,2387,5499,17780,11558,26846,22163,41064,38261,59450
USA,2016,2,short,4,7,82,8,4,5,11,20,39,73,131,223,369,640,977,1470,2232,3702,6379,12224,39167,24213,60957,48797,97872,89340,153833
USA,2016,2,short,4,8,26,4,1,2,2,3,7,16,29,50,87,135,198,292,495,925,1787,3677,10667,7197,15722,13193,23401,22048,32275
USA,2016,2,short,4,9,10,1,0,0,0,4,6,8,13,18,26,33,51,69,117,193,324,624,1608,1098,2351,1893,3740,3394,6008
USA,2016,2,short,4,10,44,8,2,2,2,6,7,13,15,26,38,54,83,128,188,315,560,1047,3180,2002,4896,3882,7974,7101,13702
USA,2016,2,short,4,11,68,7,5,5,5,8,12,18,22,42,92,221,418,664,1142,2152,3426,5161,8994,7360,11373,10271,14719,14056,19066
USA,2016,2,short,4,12,40,4,2,3,4,8,16,41,72,107,169,280,367,432,533,751,1078,1632,3417,2550,4680,4128,6357,6075,8206
USA,2016,2,short,4,13,1,1,0,1,3,6,10,11,16,21,30,41,55,78,124,187,272,426,909,629,1316,1124,1900,1731,3013
USA,2016,2,short,4,14,23,2,1,1,4,19,26,33,40,40,53,82,121,197,331,568,939,1589,3695,2670,5189,4499,7285,6893,9856
USA,2016,2,short,4,15,4340,34,11,6,7,8,10,8,10,12,14,19,29,27,21,17,22,33,51,40,67,63,79,74,114
USA,2016,2,short,4,16,382,92,41,57,206,338,395,437,448,434,485,530,493,420,393,489,745,1347,3544,2450,5138,4363,7494,7093,10121
USA,2017,2,short,4,0,5192,211,106,123,294,511,691,936,1209,1641,2419,3767,5650,7989,11569,18201,29774,51106,130235,88782,188380,156233,282538,262820,413312
USA,2017,2,short,4,1,123,8,3,3,4,8,17,23,37,52,84,129,186,272,365,538,814,1258,2406,1906,3108,2774,4087,3918,5207
USA,2017,2,short,4,2,31,23,24,19,24,31,58,127,227,402,696,1246,2035,2942,4171,5850,8049,10507,13815,12849,15170,14788,16289,16360,15819
USA,2017,2,short,4,3,22,4,2,2,3,5,5,7,10,13,17,23,31,41,61,82,120,188,420,284,611,478,1000,915,1562
USA,2017,2,short,4,4,52,9,4,5,9,16,26,38,58,88,134,206,314,457,661,978,1449,2224,4630,3419,6328,5408,9021,8423,12982
USA,2017,2,short,4,5,1,0,1,1,2,8,18,25,25,31,47,60,75,95,170,438,1170,3279,14464,8079,23421,18219,38659,35462,59864
USA,2017,2,short,4,6,71,12,9,10,12,17,22,29,36,50,78,115,187,301,522,1069,2568,5798,18631,11976,27966,22721,43328,40431,62540
USA,2017,2,short,4,7,82,8,3,5,10,19,40,77,131,219,361,621,989,1478,2232,3649,6336,12104,39145,24047,60323,48012,96380,87796,153312
